mblnr;mjahr;zeile;bwart;matnr;werks;lgort;sobkz;shkzg;bwtar;menge;meins;bustm;ummat;umwrk;umlgo
4900571962;2019;1;931;000000000001000042;E110;1300;;H;;2220;KG;MA01;;;
4900571963;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900571964;2019;1;931;000000000001000042;E110;1300;;H;;1480;KG;MA01;;;
4900571965;2019;1;601;000000000001000014;E110;1300;;H;;2000;KG;MA01;;;
4900571966;2019;1;931;000000000001000051;E110;1300;;H;;287.232;KG;MA01;;;
4900571967;2019;1;931;000000000001000044;E110;1300;;H;;4440;KG;MA01;;;
4900571968;2019;1;931;000000000001000031;E110;1300;;H;;760;KG;MA01;;;
4900571969;2019;1;931;000000000001000003;E110;1300;;H;;1560;KG;MA01;;;
4900571970;2019;1;931;000000000001000063;E110;1300;;H;;2400;KG;MA01;;;
4900571970;2019;2;931;000000000001000063;E110;1300;;H;;2400;KG;MA01;;;
4900571971;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900571972;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900571973;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900571975;2019;1;931;000000000001000082;E110;2300;;H;;200;KG;MA01;;;
4900571975;2019;2;931;000000000001000082;E110;2300;;H;;200;KG;MA01;;;
4900571975;2019;3;931;000000000001000082;E110;2300;;H;;200;KG;MA01;;;
4900571975;2019;4;931;000000000001000082;E110;2300;;H;;200;KG;MA01;;;
4900571976;2019;1;931;000000000001000183;E110;2300;;H;;65;KG;MA01;;;
4900571997;2019;1;601;000000000002000081;E110;1100;;H;;10840;KG;MA01;;;
4900571998;2019;1;601;000000000002000081;E110;1100;;H;;9010;KG;MA01;;;
4900572005;2019;1;321;000000000001000010;E110;1300;;H;;4200;KG;MQF7;000000000001000010;E110;1300
4900572005;2019;2;321;000000000001000010;E110;1300;;S;;4200;KG;MQF7;000000000001000010;E110;1300
4900572034;2019;1;932;000000000001000191;E110;1300;;S;;4000;KG;MA01;;;
4900572035;2019;1;931;000000000001000191;E110;1300;;H;;3790;KG;MA01;;;
4900572036;2019;1;932;000000000001000018;E110;1860;;S;;15988.5;KG;MA01;;;
4900572037;2019;1;931;000000000001000018;E110;1860;;H;;15504;KG;MA01;;;
4900572038;2019;1;602;000000000001000193;E110;1300;;S;;5000;KG;MA01;;;
4900572039;2019;1;601;000000000001000193;E110;1300;;H;;4350;KG;MA01;;;
4900572040;2019;1;261;000000000006000001;E110;1100;;H;;3581.7;KG;MA01;;;
4900572040;2019;2;261;000000000004000167;E110;1100;;H;;478;KG;MA01;;;
4900572040;2019;3;261;000000000004000151;E110;1100;;H;;1.2;KG;MA01;;;
4900572040;2019;4;261;000000000003000012;E110;1470;;H;;6828.751;KG;MA01;;;
4900572041;2019;1;261;000000000004000130;E110;1240;;H;;7446;KG;MA01;;;
4900572041;2019;2;261;000000000004000073;E110;1100;;H;;1986;KG;MA01;;;
4900572041;2019;3;261;000000000003000002;E110;1450;;H;;2827;KG;MA01;;;
4900572042;2019;1;261;000000000006000001;E110;1100;;H;;5678.7;KG;MA01;;;
4900572042;2019;2;261;000000000004000167;E110;1100;;H;;759;KG;MA01;;;
4900572042;2019;3;261;000000000004000151;E110;1100;;H;;1.9;KG;MA01;;;
4900572042;2019;4;261;000000000003000012;E110;1480;;H;;5042.449;KG;MA01;;;
4900572043;2019;1;261;000000000003000012;E110;1470;;H;;8400;KG;MA01;;;
4900572088;2019;1;321;000000000001000014;E110;1300;;H;;2000;KG;MQF7;000000000001000014;E110;1300
4900572088;2019;2;321;000000000001000014;E110;1300;;S;;2000;KG;MQF7;000000000001000014;E110;1300
4900572089;2019;1;321;000000000001000210;E110;1300;;H;;1764;KG;MQF7;000000000001000210;E110;1300
4900572089;2019;2;321;000000000001000210;E110;1300;;S;;1764;KG;MQF7;000000000001000210;E110;1300
4900572093;2019;1;261;000000000004300001;E110;1250;;H;;886.27;KG;MA01;;;
4900572093;2019;2;261;000000000004000129;E110;1250;;H;;14598.35;KG;MA01;;;
4900572093;2019;3;261;000000000001000018;E110;1860;;H;;19.38;KG;MA01;;;
4900572093;2019;4;261;000000000001000018;E110;1860;;H;;484.5;KG;MA01;;;
4900572094;2019;1;261;000000000003000010;E110;1410;;H;;18044;KG;MA01;;;
4900572095;2019;1;261;000000000004000130;E110;1260;;H;;1770;KG;MA01;;;
4900572095;2019;2;261;000000000004000191;E110;1200;;H;;7057;KG;MA01;;;
4900572095;2019;3;261;000000000003000008;E110;1440;;H;;1353.9;KG;MA01;;;
4900572100;2019;1;321;000000000001000018;E110;1860;;H;;15988.5;KG;MQF7;000000000001000018;E110;1860
4900572100;2019;2;321;000000000001000018;E110;1860;;S;;15988.5;KG;MQF7;000000000001000018;E110;1860
4900572101;2019;1;321;000000000001000063;E110;1300;;H;;8400;KG;MQF7;000000000001000063;E110;1300
4900572101;2019;2;321;000000000001000063;E110;1300;;S;;8400;KG;MQF7;000000000001000063;E110;1300
4900572102;2019;1;321;000000000001000071;E110;1840;;H;;18044;KG;MQF7;000000000001000071;E110;1840
4900572102;2019;2;321;000000000001000071;E110;1840;;S;;18044;KG;MQF7;000000000001000071;E110;1840
4900572103;2019;1;321;000000000001000166;E110;1300;;H;;6400;KG;MQF7;000000000001000166;E110;1300
4900572103;2019;2;321;000000000001000166;E110;1300;;S;;6400;KG;MQF7;000000000001000166;E110;1300
4900572232;2019;1;411;000000000003000369;E110;2300;;H;;1014;KG;MA07;000000000003000369;E110;9680
4900572232;2019;2;411;000000000003000369;E110;9680;;S;;1014;KG;MA07;000000000003000369;E110;2300
4900572232;2019;3;411;000000000003000369;E110;2300;;H;;1981;KG;MA07;000000000003000369;E110;9680
4900572232;2019;4;411;000000000003000369;E110;9680;;S;;1981;KG;MA07;000000000003000369;E110;2300
4900572311;2019;1;311;000000000004000191;E110;1200;;H;;45.916;KG;MA07;000000000004000191;E110;1200
4900572311;2019;2;311;000000000004000191;E110;1200;;S;;45.916;KG;MA07;000000000004000191;E110;1200
4900572326;2019;2;351;000000000004000229;E110;;;S;;190;KG;MAU2;000000000004000229;E210;1100
4900572326;2019;4;351;000000000004000229;E110;;;S;;190;KG;MAU2;000000000004000229;E210;1100
4900572375;2019;1;321;000000000001000056;E110;1300;;H;;8000;KG;MQF7;000000000001000056;E110;1300
4900572375;2019;2;321;000000000001000056;E110;1300;;S;;8000;KG;MQF7;000000000001000056;E110;1300
4900572376;2019;1;321;000000000001000039;E110;1300;;H;;14800;KG;MQF7;000000000001000039;E110;1300
4900572376;2019;2;321;000000000001000039;E110;1300;;S;;14800;KG;MQF7;000000000001000039;E110;1300
4900572410;2019;1;941;000000000001000051;E110;;W;H;;574.464;KG;MAV1;;;
4900572419;2019;1;903;000000000001000042;E110;1300;;S;;185;KG;MA01;;;
4900572428;2019;1;261;000000000003000002;E110;1450;;H;;4680;KG;MA01;;;
4900572429;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900572429;2019;2;261;000000000005000000;E110;1100;;H;;80;EA;MA01;;;
4900572432;2019;1;941;000000000001000051;E110;;W;H;;574.464;KG;MAV1;;;
4900572433;2019;1;321;000000000004000113;E110;2100;;H;;3000;KG;MQF7;000000000004000113;E110;2100
4900572433;2019;2;321;000000000004000113;E110;2100;;S;;3000;KG;MQF7;000000000004000113;E110;2100
4900572434;2019;1;321;000000000004000113;E110;2100;;H;;3000;KG;MQF7;000000000004000113;E110;2100
4900572434;2019;2;321;000000000004000113;E110;2100;;S;;3000;KG;MQF7;000000000004000113;E110;2100
4900572435;2019;1;321;000000000004000195;E110;2100;;H;;1000;KG;MQF7;000000000004000195;E110;2100
4900572435;2019;2;321;000000000004000195;E110;2100;;S;;1000;KG;MQF7;000000000004000195;E110;2100
4900572438;2019;1;321;000000000001000040;E110;1300;;H;;140;KG;MQF7;000000000001000040;E110;1300
4900572438;2019;2;321;000000000001000040;E110;1300;;S;;140;KG;MQF7;000000000001000040;E110;1300
4900572439;2019;1;321;000000000001000095;E110;2300;;H;;20;KG;MQF7;000000000001000095;E110;2300
4900572439;2019;2;321;000000000001000095;E110;2300;;S;;20;KG;MQF7;000000000001000095;E110;2300
4900572440;2019;1;261;000000000003000009;E110;1550;;H;;140;KG;MA01;;;
4900572440;2019;2;261;000000000005000005;E110;1100;;H;;42;EA;MA01;;;
4900572441;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900572442;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900572443;2019;1;261;000000000003000011;E110;1570;;H;;8000;KG;MA01;;;
4900572443;2019;2;261;000000000005000002;E110;1100;;H;;40;EA;MA01;;;
4900572444;2019;1;261;000000000003000012;E110;1480;;H;;6000;KG;MA01;;;
4900572445;2019;1;261;000000000003000012;E110;1480;;H;;2400;KG;MA01;;;
4900572446;2019;1;261;000000000004000118;E110;1210;;H;;8750;KG;MA01;;;
4900572447;2019;1;261;000000000003000009;E110;1550;;H;;11100;KG;MA01;;;
4900572448;2019;1;261;000000000004000118;E110;1210;;H;;882;KG;MA01;;;
4900572449;2019;1;971;000000000001000104;E110;2300;;H;;10;KG;MA07;000000000001000104;E110;2300
4900572449;2019;2;971;000000000001000104;E110;2300;;S;;10;KG;MA07;000000000001000104;E110;2300
4900572451;2019;1;311;000000000004000189;E110;1100;;H;;718;KG;MA07;000000000004000189;E110;1450
4900572451;2019;2;311;000000000004000189;E110;1450;;S;;718;KG;MA07;000000000004000189;E110;1100
4900572451;2019;3;311;000000000004000189;E110;1450;;H;;682;KG;MA07;000000000004000189;E110;1450
4900572451;2019;4;311;000000000004000189;E110;1450;;S;;682;KG;MA07;000000000004000189;E110;1450
4900572452;2019;1;261;000000000004000189;E110;1450;;H;;718;KG;MA01;;;
4900572453;2019;1;311;000000000004000189;E110;1100;;H;;718;KG;MA07;000000000004000189;E110;1450
4900572453;2019;2;311;000000000004000189;E110;1450;;S;;718;KG;MA07;000000000004000189;E110;1100
4900572453;2019;3;311;000000000004000189;E110;1450;;H;;682;KG;MA07;000000000004000189;E110;1450
4900572453;2019;4;311;000000000004000189;E110;1450;;S;;682;KG;MA07;000000000004000189;E110;1450
4900572462;2019;1;261;000000000006000001;E110;1100;;H;;7229.7;KG;MA01;;;
4900572462;2019;2;261;000000000004000167;E110;1100;;H;;966;KG;MA01;;;
4900572462;2019;3;261;000000000004000151;E110;1100;;H;;2.5;KG;MA01;;;
4900572462;2019;4;261;000000000003000012;E110;1470;;H;;2489.651;KG;MA01;;;
4900572465;2019;1;261;000000000006000001;E110;1100;;H;;5996.7;KG;MA01;;;
4900572465;2019;2;261;000000000004000167;E110;1100;;H;;58;KG;MA01;;;
4900572465;2019;3;261;000000000004000049;E110;1100;;H;;18;KG;MA01;;;
4900572465;2019;4;261;000000000004000152;E110;1100;;H;;4.93;KG;MA01;;;
4900572465;2019;5;261;000000000004000153;E110;1100;;H;;12.18;KG;MA01;;;
4900572465;2019;6;261;000000000004000154;E110;1100;;H;;11.89;KG;MA01;;;
4900572465;2019;7;261;000000000003000006;E110;1510;;H;;3288.1;KG;MA01;;;
4900572487;2019;1;321;000000000001000194;E110;1300;;H;;882;KG;MQF7;000000000001000194;E110;1300
4900572487;2019;2;321;000000000001000194;E110;1300;;S;;882;KG;MQF7;000000000001000194;E110;1300
4900572492;2019;1;262;000000000003000009;E110;1550;;S;;14800;KG;MA01;;;
4900572492;2019;2;262;000000000005000000;E110;1100;;S;;80;EA;MA01;;;
4900572500;2019;1;321;000000000001000104;E110;2300;;H;;10;KG;MQF7;000000000001000104;E110;2300
4900572500;2019;2;321;000000000001000104;E110;2300;;S;;10;KG;MQF7;000000000001000104;E110;2300
4900572522;2019;1;321;000000000001000188;E110;1300;;H;;11100;KG;MQF7;000000000001000188;E110;1300
4900572522;2019;2;321;000000000001000188;E110;1300;;S;;11100;KG;MQF7;000000000001000188;E110;1300
4900572523;2019;1;321;000000000001000044;E110;1300;;H;;4440;KG;MQF7;000000000001000044;E110;1300
4900572523;2019;2;321;000000000001000044;E110;1300;;S;;4440;KG;MQF7;000000000001000044;E110;1300
4900572524;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900572524;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900572537;2019;1;631;000000000001000018;E110;1860;;H;;3876;KG;MAV4;000000000001000018;E110;
4900572537;2019;2;631;000000000001000018;E110;;W;S;;3876;KG;MAV4;000000000001000018;E110;1860
4900572538;2019;1;631;000000000001000018;E110;1860;;H;;11628;KG;MAV4;000000000001000018;E110;
4900572538;2019;2;631;000000000001000018;E110;;W;S;;11628;KG;MAV4;000000000001000018;E110;1860
4900572550;2019;1;601;000000000001000194;E110;1300;;H;;882;KG;MA01;;;
4900572551;2019;1;601;000000000001000210;E110;1300;;H;;1764;KG;MA01;;;
4900572552;2019;1;931;000000000001000197;E110;1300;;H;;1050;KG;MA01;;;
4900572553;2019;1;601;000000000001000126;E110;1300;;H;;1400;KG;MA01;;;
4900572554;2019;1;931;000000000001000063;E110;1300;;H;;2400;KG;MA01;;;
4900572555;2019;1;931;000000000001000003;E110;1300;;H;;780;KG;MA01;;;
4900572556;2019;1;931;000000000001000003;E110;1300;;H;;780;KG;MA01;;;
4900572557;2019;1;631;000000000001000071;E110;1840;;H;;18044;KG;MAV4;000000000001000071;E110;
4900572557;2019;2;631;000000000001000071;E110;;W;S;;18044;KG;MAV4;000000000001000071;E110;1840
4900572558;2019;1;931;000000000001000001;E110;1300;;H;;4800;KG;MA01;;;
4900572559;2019;1;931;000000000001000050;E110;1300;;H;;97.92;KG;MA01;;;
4900572560;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900572561;2019;1;931;000000000001000042;E110;1300;;H;;3700;KG;MA01;;;
4900572562;2019;1;931;000000000001000044;E110;1300;;H;;4440;KG;MA01;;;
4900572563;2019;1;601;000000000001000126;E110;1300;;H;;4550;KG;MA01;;;
4900572564;2019;1;931;000000000001000051;E110;1300;;H;;430.848;KG;MA01;;;
4900572564;2019;2;931;000000000001000051;E110;1300;;H;;143.616;KG;MA01;;;
4900572565;2019;1;931;000000000001000125;E110;1300;;H;;2960;KG;MA01;;;
4900572566;2019;1;931;000000000001000056;E110;1300;;H;;8000;KG;MA01;;;
4900572567;2019;1;601;000000000001000126;E110;1300;;H;;350;KG;MA01;;;
4900572567;2019;2;601;000000000001000126;E110;1300;;H;;2450;KG;MA01;;;
4900572570;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900572571;2019;1;931;000000000001000040;E110;1300;;H;;140;KG;MA01;;;
4900572572;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900572573;2019;1;931;000000000001000188;E110;1300;;H;;3700;KG;MA01;;;
4900572576;2019;1;322;000000000001000039;E110;1300;;S;;14800;KG;MQF7;000000000001000039;E110;1300
4900572576;2019;2;322;000000000001000039;E110;1300;;H;;14800;KG;MQF7;000000000001000039;E110;1300
4900572577;2019;1;321;000000000001000186;E110;1300;;H;;718;KG;MQF7;000000000001000186;E110;1300
4900572577;2019;2;321;000000000001000186;E110;1300;;S;;718;KG;MQF7;000000000001000186;E110;1300
4900572584;2019;1;321;000000000001000126;E110;1300;;H;;8750;KG;MQF7;000000000001000126;E110;1300
4900572584;2019;2;321;000000000001000126;E110;1300;;S;;8750;KG;MQF7;000000000001000126;E110;1300
4900572587;2019;1;321;000000000001000042;E110;1300;;H;;7400;KG;MQF7;000000000001000042;E110;1300
4900572587;2019;2;321;000000000001000042;E110;1300;;S;;7400;KG;MQF7;000000000001000042;E110;1300
4900572588;2019;1;321;000000000001000003;E110;1300;;H;;4680;KG;MQF7;000000000001000003;E110;1300
4900572588;2019;2;321;000000000001000003;E110;1300;;S;;4680;KG;MQF7;000000000001000003;E110;1300
4900572589;2019;1;321;000000000001000063;E110;1300;;H;;6000;KG;MQF7;000000000001000063;E110;1300
4900572589;2019;2;321;000000000001000063;E110;1300;;S;;6000;KG;MQF7;000000000001000063;E110;1300
4900572597;2019;1;321;000000000004000130;E110;1260;;H;;20310;KG;MQF7;000000000004000130;E110;1260
4900572597;2019;2;321;000000000004000130;E110;1260;;S;;20310;KG;MQF7;000000000004000130;E110;1260
4900572598;2019;1;321;000000000004300001;E110;1250;;H;;25100;KG;MQF7;000000000004300001;E110;1250
4900572598;2019;2;321;000000000004300001;E110;1250;;S;;25100;KG;MQF7;000000000004300001;E110;1250
4900572599;2019;1;321;000000000004000191;E110;1200;;H;;20240;KG;MQF7;000000000004000191;E110;1200
4900572599;2019;2;321;000000000004000191;E110;1200;;S;;20240;KG;MQF7;000000000004000191;E110;1200
4900572600;2019;1;311;000000000004000130;E110;1260;;H;;12452;KG;MA07;000000000004000130;E110;1260
4900572600;2019;2;311;000000000004000130;E110;1260;;S;;12452;KG;MA07;000000000004000130;E110;1260
4900572601;2019;1;321;000000000001000064;E110;1300;;H;;2400;KG;MQF7;000000000001000064;E110;1300
4900572601;2019;2;321;000000000001000064;E110;1300;;S;;2400;KG;MQF7;000000000001000064;E110;1300
4900572603;2019;1;261;000000000004000130;E110;1260;;H;;12452;KG;MA01;;;
4900572603;2019;2;261;000000000004000191;E110;1200;;H;;29036;KG;MA01;;;
4900572603;2019;3;261;000000000003000009;E110;1550;;H;;42712;KG;MA01;;;
4900572610;2019;1;321;000000000001000052;E110;1300;;H;;6000;KG;MQF7;000000000001000052;E110;1300
4900572610;2019;2;321;000000000001000052;E110;1300;;S;;6000;KG;MQF7;000000000001000052;E110;1300
4900572611;2019;1;321;000000000004000189;E110;1100;;H;;6000;KG;MQF7;000000000004000189;E110;1100
4900572611;2019;2;321;000000000004000189;E110;1100;;S;;6000;KG;MQF7;000000000004000189;E110;1100
4900572612;2019;1;631;000000000001000104;E110;2300;;H;;10;KG;MAV4;000000000001000104;E110;
4900572612;2019;2;631;000000000001000104;E110;;W;S;;10;KG;MAV4;000000000001000104;E110;2300
4900572613;2019;1;631;000000000002000026;E110;2100;;H;;15;KG;MAV4;000000000002000026;E110;
4900572613;2019;2;631;000000000002000026;E110;;W;S;;15;KG;MAV4;000000000002000026;E110;2100
4900572613;2019;3;631;000000000002000026;E110;2100;;H;;15;KG;MAV4;000000000002000026;E110;
4900572613;2019;4;631;000000000002000026;E110;;W;S;;15;KG;MAV4;000000000002000026;E110;2100
4900572614;2019;1;631;000000000001000095;E110;2300;;H;;20;KG;MAV4;000000000001000095;E110;
4900572614;2019;2;631;000000000001000095;E110;;W;S;;20;KG;MAV4;000000000001000095;E110;2300
4900572615;2019;1;321;000000000004000189;E110;1100;;H;;1200;KG;MQF7;000000000004000189;E110;1100
4900572615;2019;2;321;000000000004000189;E110;1100;;S;;1200;KG;MQF7;000000000004000189;E110;1100
4900572616;2019;1;261;000000000004000189;E110;1100;;H;;6000;KG;MA01;;;
4900572618;2019;1;411;000000000002000097;E110;3100;;H;;400;KG;MA07;000000000002000097;E110;9680
4900572618;2019;2;411;000000000002000097;E110;9680;;S;;400;KG;MA07;000000000002000097;E110;3100
4900572618;2019;3;411;000000000002000097;E110;3100;;H;;400;KG;MA07;000000000002000097;E110;9680
4900572618;2019;4;411;000000000002000097;E110;9680;;S;;400;KG;MA07;000000000002000097;E110;3100
4900572619;2019;1;931;000000000002000097;E110;9680;;H;;400;KG;MA01;;;
4900572619;2019;2;931;000000000002000097;E110;9680;;H;;400;KG;MA01;;;
4900572623;2019;1;311;000000000004000191;E110;1200;;H;;20240;KG;MA07;000000000004000191;E110;1200
4900572623;2019;2;311;000000000004000191;E110;1200;;S;;20240;KG;MA07;000000000004000191;E110;1200
4900572623;2019;3;311;000000000004000191;E110;1200;;H;;75901.1;KG;MA07;000000000004000191;E110;1200
4900572623;2019;4;311;000000000004000191;E110;1200;;S;;75901.1;KG;MA07;000000000004000191;E110;1200
4900572624;2019;1;321;000000000004300003;E110;1100;;H;;20340;KG;MQF7;000000000004300003;E110;1100
4900572624;2019;2;321;000000000004300003;E110;1100;;S;;20340;KG;MQF7;000000000004300003;E110;1100
4900572628;2019;1;311;000000000004000130;E110;1260;;H;;33821.16;KG;MA07;000000000004000130;E110;1260
4900572628;2019;2;311;000000000004000130;E110;1260;;S;;33821.16;KG;MA07;000000000004000130;E110;1260
4900572628;2019;3;311;000000000004000130;E110;1260;;H;;20310;KG;MA07;000000000004000130;E110;1260
4900572628;2019;4;311;000000000004000130;E110;1260;;S;;20310;KG;MA07;000000000004000130;E110;1260
4900572727;2019;1;322;000000000004300001;E110;1250;;S;;25100;KG;MQF7;000000000004300001;E110;1250
4900572727;2019;2;322;000000000004300001;E110;1250;;H;;25100;KG;MQF7;000000000004300001;E110;1250
4900572728;2019;2;351;000000000004300001;E110;;;S;;30000;KG;MAU2;000000000004300001;E010;1100
4900572738;2019;1;631;000000000002000081;E110;1100;;H;;8920;KG;MAV4;000000000002000081;E110;
4900572738;2019;2;631;000000000002000081;E110;;W;S;;8920;KG;MAV4;000000000002000081;E110;1100
4900572739;2019;1;631;000000000002000081;E110;1100;;H;;6190;KG;MAV4;000000000002000081;E110;
4900572739;2019;2;631;000000000002000081;E110;;W;S;;6190;KG;MAV4;000000000002000081;E110;1100
4900572743;2019;1;261;000000000004300003;E110;1100;;H;;20340;KG;MA01;;;
4900572743;2019;2;261;000000000004000118;E110;1210;;H;;2853;KG;MA01;;;
4900572743;2019;3;261;000000000003000010;E110;1410;;H;;42735.871;KG;MA01;;;
4900572753;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900572754;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900572755;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900572763;2019;2;351;000000000004300003;E110;;;S;;25000;KG;MAU2;000000000004300003;E010;1100
4900572765;2019;2;352;000000000004300001;E110;;;H;;4840;KG;MAU2;000000000004300001;E010;1100
4900572765;2019;4;352;000000000004300003;E110;;;H;;4660;KG;MAU2;000000000004300003;E010;1100
4900572772;2019;1;901;000000000001900000;E110;2630;;S;;1;KG;MA01;;;
4900572773;2019;1;321;000000000004000129;E110;1250;;H;;25100;KG;MQF7;000000000004000129;E110;1250
4900572773;2019;2;321;000000000004000129;E110;1250;;S;;25100;KG;MQF7;000000000004000129;E110;1250
4900572795;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900572796;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900572797;2019;1;933;000000000001000039;E110;9680;;H;;14800;KG;MA01;;;
4900572807;2019;1;261;000000000004000007;E110;2100;;H;;294.7;KG;MA01;;;
4900572807;2019;2;261;000000000004000007;E110;2100;;H;;2705.3;KG;MA01;;;
4900572807;2019;3;261;000000000004000007;E110;2100;;H;;300;KG;MA01;;;
4900572812;2019;1;937;000000000001900000;E110;2630;;H;;1;KG;MA01;;;
4900572814;2019;1;933;000000000001000121;E110;2300;;H;;80;KG;MA01;;;
